,Part No,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08
3376,63727003403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,63727003471,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3378,63727003900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3379,63727003951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3380,63727100090,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3381,63727100270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,63727100280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,73504172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,7628850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,7734022,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,8855134A0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.3,14.667,1.63,14.0,22.25,22.35,20.35,28.351,22.95,25.253,9.45,2.5,7.5009999999999994
3387,885526983301,10.0,5.0,5.0,2.0,0.0,6.0,3.0,0.0,7.0,0.0,2.0,4.0,5.0,2.0,5.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
3388,885526990018,10.0,6.0,0.0,8.0,2.0,3.0,0.0,2.0,0.0,3.0,3.0,7.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,5.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3389,885527020006,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3390,885527020018,4.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
3391,885527020037,3.0,2.0,3.0,6.0,4.0,8.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
3392,885527790027,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3393,885527890001,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3394,885527891401,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,885527891403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3396,885527900134,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3397,885527970002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3398,885528340022N,28.0,19.0,15.0,15.0,16.0,16.0,10.0,4.0,10.0,14.0,12.0,10.0,11.0,11.0,11.0,8.0,5.0,11.0,11.0,13.0,10.0,7.0,11.0,5.0,8.0,7.0,5.0,3.0,5.0,9.0,3.0,6.0
3399,885528700004,0.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,4.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3400,885528700005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,885528700006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,885528710013,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,885528710101,2.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,885528710103,3.0,7.0,5.0,6.0,4.0,3.0,7.0,1.0,9.0,2.0,6.0,9.0,5.0,4.0,2.0,6.0,0.0,3.0,5.0,5.0,6.0,4.0,3.0,5.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0
3405,885528710105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,885528710108,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3407,885528712003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,885532020009,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,885554098201,35.0,43.0,26.0,35.0,44.0,40.0,46.0,40.0,35.0,49.0,42.0,21.0,31.0,25.0,27.0,27.0,16.0,23.0,27.0,29.0,23.0,33.0,23.0,12.0,10.0,16.0,14.0,9.0,17.0,19.0,10.0,4.0
3410,885554120002,0.0,0.0,0.0,1.0,4.0,2.0,5.0,2.0,6.0,4.0,5.0,31.0,17.0,9.0,14.0,10.0,10.0,2.0,0.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,7.0,3.0
3411,885554120002C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,16.0,17.0,14.0,5.0,10.0,27.0,22.0,16.0,17.0,15.0
3412,885554120003,0.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,22.0,3.0,1.0,1.0,16.0,18.0,21.0,13.0,10.0,11.0,19.0,21.0,25.0,18.0,21.0,24.0
3413,885554120003C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,6.0,17.0,10.0,8.0,17.0,19.0,19.0,20.0,24.0
3414,885554122501,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0
3415,885554122601,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3416,885554124601,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0
3417,885554128201,3.0,3.0,3.0,1.0,4.0,0.0,1.0,6.0,9.0,10.0,7.0,10.0,10.0,7.0,6.0,5.0,10.0,20.0,25.0,8.0,17.0,15.0,20.0,10.0,9.0,7.0,2.0,1.0,6.0,8.0,9.0,12.0
3418,885554128202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,8.0,4.0,8.0,15.0,25.0,13.0,20.0,24.0,20.0,10.0,16.0,6.0,5.0,4.0,13.0,23.0,27.0,19.0
3419,885554225402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,885554243201,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0
3421,885554244605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0
3422,885554244701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,1.0,1.0
3423,885554245401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3424,885554246801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,5.0,16.0,7.0,0.0,0.0
3425,885554248201,36.0,31.0,30.0,33.0,27.0,44.0,51.0,30.0,34.0,37.0,35.0,27.0,35.0,15.0,16.0,19.0,17.0,19.0,29.0,32.0,34.0,24.0,23.0,24.0,8.0,15.0,16.0,13.0,14.0,17.0,18.0,17.0
3426,885554248202,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,885554248203,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,885554248204,2.0,4.0,1.0,1.0,8.0,2.0,11.0,5.0,8.0,14.0,18.0,16.0,5.0,8.0,16.0,9.0,13.0,14.0,27.0,15.0,16.0,16.0,20.0,17.0,18.0,15.0,13.0,9.0,20.0,13.0,19.0,31.0
3429,885554254701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
3430,885554279901,2.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,885554279903,6.0,14.0,3.0,5.0,12.0,5.0,8.0,2.0,6.0,1.0,7.0,7.0,7.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,6.0,5.0,5.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,0.0
3432,885554385401,0.0,0.0,0.0,0.0,0.0,0.0,24.0,66.0,63.0,60.0,50.0,64.0,48.0,13.0,13.0,3.0,0.0,17.0,8.0,30.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,885554387401,122.0,154.0,120.0,82.0,26.0,18.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3434,885554387402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0
3435,885554387403,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,1.0,0.0,2.0,5.0,2.0,3.0,9.0,3.0,8.0,2.0,5.0,2.0,4.0,3.0,3.0
3436,885554388201,12.0,12.0,20.0,22.0,28.0,26.0,22.0,31.0,49.0,34.0,29.0,46.0,34.0,26.0,18.0,20.0,26.0,36.0,31.0,51.0,38.0,44.0,36.0,47.0,38.0,23.0,21.0,24.0,38.0,48.0,31.0,50.0
3437,885554388202,14.0,10.0,12.0,11.0,12.0,10.0,15.0,19.0,14.0,25.0,17.0,21.0,15.0,6.0,12.0,10.0,20.0,23.0,39.0,26.0,31.0,20.0,26.0,27.0,17.0,24.0,11.0,11.0,23.0,21.0,31.0,34.0
3438,885554389701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3439,885554389702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3440,885554389703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3441,885554420005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3442,885554421601,0.0,0.0,1.0,0.0,0.0,7.0,30.0,11.0,32.0,46.0,41.0,29.0,30.0,52.0,49.0,31.0,8.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3443,885554424701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3444,885554425401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,885554425402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3446,885554425403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3447,885554425404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,78.0,71.0,60.0,39.0,26.0,20.0,3.0,4.0,2.0,33.0,6.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448,885554428201,1.0,3.0,0.0,2.0,2.0,2.0,2.0,6.0,8.0,10.0,7.0,10.0,9.0,1.0,6.0,3.0,2.0,12.0,9.0,9.0,4.0,14.0,11.0,12.0,4.0,7.0,14.0,4.0,14.0,12.0,27.0,16.0
3449,885554428202,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,7.0,6.0,10.0,3.0,5.0,1.0,5.0,4.0,17.0,5.0,11.0,11.0,7.0,10.0,2.0,2.0,6.0,8.0,8.0,17.0,13.0,16.0
3450,885554428303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,885554458201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,3.0,6.0,8.0,17.0,11.0,12.0,7.0,5.0,6.0,11.0,7.0,6.0,8.0,10.0,19.0
3452,885554642701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3453,885557030105N,5.0,7.0,1.0,0.0,4.0,2.0,3.0,3.0,6.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,1.0
3454,885557050002,2.0,4.0,4.0,3.0,1.0,4.0,5.0,5.0,4.0,2.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,0.0,2.0
3455,885557070001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3456,885557070002,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3457,885557150001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3458,885557150002,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,24.0,19.0,3.0,9.0,17.0,0.0,0.0,0.0,8.0,6.0,13.0,10.0,13.0,8.0,6.0,3.0,8.0,16.0,6.0,9.0,0.0
3459,885557150004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,21.0,8.0,15.0,12.0,10.0,19.0,18.0,20.0,18.0,18.0,22.0
3460,885557150005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3461,885557150006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,0.0,0.0,0.0,13.0,26.0,46.0,32.0,29.0,41.0,34.0,29.0,36.0,39.0,32.0,45.0,40.0
3462,885557150007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,30.0,27.0,22.0,35.0,29.0,21.0,21.0,22.0,12.0,19.0,8.0,13.0,17.0
3463,885557150007C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,4.0,9.0
3464,885557150007N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,8.0,38.0,30.0,33.0,15.0
3465,885557150008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,18.0,4.0,1.0,0.0,0.0,8.0,11.0,5.0,3.0,0.0,0.0,5.0,1.0,6.0,2.0,6.0,6.0,1.0,5.0,7.0,4.0,6.0,7.0,14.0
3466,885557150008C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3467,885557150008N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,23.0,29.0,25.0
3468,885557150010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,1.0,4.0,0.0,0.0,10.0,11.0,34.0,39.0,35.0,32.0,50.0,18.0,24.0,7.0,11.0,14.0,8.0
3469,885557150010C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3470,885557150010N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,3.0,5.0
3471,885557150011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,1.0,0.0,0.0,5.0,20.0,12.0,18.0,16.0,8.0,1.0,11.0,41.0,25.0,23.0,40.0,34.0
3472,885557150011C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,8.0,14.0,20.0,24.0,14.0,16.0
3473,885557150013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3474,885557150501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3475,885557240001,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3476,885557240001C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
